,benefit_citation,year,benefit_country,benefit_n,benefit_type,benefit_net,benefit_currency,benefit_healthorprod,benefit_healthorprod_details,benefit_location,benefit_pollutant,benefit_pollutant_details,benefit_pollutant_old,benefit_mortalityincluded (1=yes),benefit_mortality_details,benefit_elevated,benefit_descriptionofelevatedconcentration,benefit_studytype,benefit_notes,benefit_model or experiment,benefit_model_inputs_list,benefit_studydetails,benefit_specificlocation,benefit_metric_details,benefit_descriptionofscenarios,benefit_officerezschool,benefit_errorbars,benefit_costs_considered,FACTOR,Country Name,ppp,combinedfactor,netnew
729,"Zuraimi, 2007",2007,Singapore,8,ventilation,371.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,483.8956027901891
730,"Zuraimi, 2007",2007,Singapore,8,ventilation,371.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,483.8956027901891
731,"Zuraimi, 2007",2007,Singapore,8,ventilation,371.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,483.8956027901891
732,"Zuraimi, 2007",2007,Singapore,8,ventilation,371.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,483.8956027901891
733,"Zuraimi, 2007",2007,Singapore,8,ventilation,371.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,483.8956027901891
734,"Zuraimi, 2007",2007,Singapore,8,ventilation,371.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,483.8956027901891
735,"Zuraimi, 2007",2007,Singapore,8,ventilation,371.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,483.8956027901891
736,"Zuraimi, 2007",2007,Singapore,8,ventilation,371.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,483.8956027901891
737,"Zuraimi, 2007",2007,Singapore,8,ventilation,371.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,483.8956027901891
738,"Zuraimi, 2007",2007,Singapore,8,ventilation,233.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,303.9020901620325
739,"Zuraimi, 2007",2007,Singapore,8,ventilation,233.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,303.9020901620325
740,"Zuraimi, 2007",2007,Singapore,8,ventilation,233.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,303.9020901620325
741,"Zuraimi, 2007",2007,Singapore,8,ventilation,233.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,303.9020901620325
742,"Zuraimi, 2007",2007,Singapore,8,ventilation,233.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,303.9020901620325
743,"Zuraimi, 2007",2007,Singapore,8,ventilation,233.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,303.9020901620325
744,"Zuraimi, 2007",2007,Singapore,8,ventilation,233.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,303.9020901620325
745,"Zuraimi, 2007",2007,Singapore,8,ventilation,233.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,303.9020901620325
746,"Zuraimi, 2007",2007,Singapore,8,ventilation,233.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,303.9020901620325
747,"Zuraimi, 2007",2007,Singapore,8,ventilation,233.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,303.9020901620325
748,"Zuraimi, 2007",2007,Singapore,8,ventilation,233.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,303.9020901620325
749,"Zuraimi, 2007",2007,Singapore,8,ventilation,233.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,303.9020901620325
750,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
751,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
752,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
753,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
